name,lcd,pld,void_fraction,surface_area_m2g,elements,uptake_0.01,uptake_0.05,uptake_0.1,uptake_0.5,uptake_2.5
hMOF-1003394,7.25,5.75,0.395855,686.5,"Zr,O,C,H,N",0.525598,0.85233,1.2613,2.67678,3.94737
hMOF-7002898,9.25,7.75,0.636632,1804.1,"Zr,O,C,N,H",0.0543025,0.285762,0.502208,1.98145,5.99035
hMOF-7001770,13.25,12.25,0.739768,2272.8,"Zr,O,C,H,Cl",0.031169,0.201891,0.387031,1.39698,6.19851
hMOF-7000907,7.25,5.25,0.355564,727.2,"Zr,O,C,H,F",0.299102,1.04104,1.46787,3.2604,4.7926
hMOF-7000731,5.75,3.75,0.309141,396.7,"Zr,O,C,N,H,Cl",0.322678,0.82643,1.27083,2.28498,3.07493
hMOF-7001232,6.75,5.25,0.367767,520.7,"Zr,O,C,H,N",0.160854,0.669513,1.24238,2.33737,2.99243
hMOF-1003398,7.25,6.25,0.510312,1052.9,"Zr,O,C,H,F",0.101298,0.448956,0.805022,2.5551,4.81338
hMOF-1003691,9.75,8.75,0.651938,1895.8,"Zr,O,C,N,H,F",0.0603474,0.302197,0.719268,2.60898,7.78906
hMOF-7001035,12.75,11.75,0.689144,2861.2,"Zr,O,C,H,F",0.0424959,0.202858,0.470288,1.67273,7.12076
hMOF-7000909,6.25,2.75,0.33307,321.5,"Zr,O,C,H,Br",0.377239,0.711012,0.975238,1.50156,2.04148
hMOF-7002955,11.75,9.75,0.795436,2881.8,"Zr,O,C,N,H",0.0785357,0.416168,0.796387,2.32925,6.50229
hMOF-1003403,7.75,3.25,0.474984,836.6,"Zr,O,C,H,Br",0.063376,0.29946,0.61571,2.06935,4.0626
hMOF-7000691,5.75,3.25,0.389087,391.1,"Zr,O,C,H",0.344368,1.14499,1.44239,2.10414,2.57726
hMOF-7002862,15.75,12.25,0.854175,4227.2,"Zr,O,C,N,H",0.0225113,0.109711,0.207788,1.1775,4.06835
hMOF-7001566,11.25,9.75,0.634117,2084.4,"Zr,O,C,H,N",0.0290647,0.129509,0.346585,1.34819,4.98405
hMOF-1004113,11.25,10.25,0.509846,895.9,"Zr,O,C,H,F",0.0810997,0.512048,0.82742,3.63211,6.04556
hMOF-7000077,9.25,8.25,0.591123,1617.9,"Zr,O,C,H",0.0540888,0.246058,0.520793,2.24783,6.61897
hMOF-7001330,6.25,5.25,0.168433,160.5,"Zr,O,C,H,Cl",0.16696,0.435762,0.636403,1.00999,1.51876
hMOF-1004077,12.25,11.25,0.67352,1667.8,"Zr,O,C,H,Cl",0.0835966,0.394839,0.69597,2.08503,6.16692
hMOF-7000549,7.25,5.25,0.558055,1728.9,"Zr,O,C,H",0.183793,0.663798,0.894492,2.9451,6.78363
hMOF-1003415,5.25,3.75,0.327548,435.4,"Zr,O,C,H",0.260332,0.872012,1.31041,1.99486,2.51697
hMOF-1004194,4.75,2.75,0.222954,85.8,"Zr,O,C,H,Cl",0.568639,0.771022,0.860963,0.971295,1.11343
hMOF-7002116,12.75,11.75,0.752623,2697.8,"Zr,O,C,N,H",0.0880033,0.350379,0.740162,2.43963,6.80109
hMOF-1004129,5.25,3.25,0.338238,346.8,"Zr,O,C,H",0.261733,0.83025,1.05384,1.90652,2.74772
hMOF-7000780,9.75,8.25,0.487624,818.2,"Zr,O,C,H,F",0.1491,0.600917,1.22051,3.70124,6.07786
hMOF-1003803,7.25,5.75,0.577642,1997.8,"Zr,O,C,N,H,F",0.052706,0.233215,0.565062,2.47737,7.42009
hMOF-1004427,11.75,10.75,0.733949,2857.0,"Zr,O,C,H",0.09103,0.340267,0.693342,2.47057,7.88685
hMOF-7003330,24.25,22.75,0.872566,3950.1,"Zr,O,C,N,H,F",0.0190034,0.0924315,0.19,0.832119,3.86611
hMOF-1004506,11.25,9.75,0.660177,659.7,"Zr,O,C,H,Br",0.171312,0.726662,1.37525,3.29561,4.82906
hMOF-7000674,10.75,9.75,0.669448,2185.8,"Zr,O,C,H",0.0337518,0.167351,0.309165,1.34008,4.63311
hMOF-7000514,6.25,4.25,0.440205,990.1,"Zr,O,C",0.02959,0.142106,0.393761,1.03259,3.00371
hMOF-1003776,8.25,7.25,0.489582,1208.2,"Zr,O,C,H,N",0.0410769,0.188779,0.442731,1.56604,4.90457
hMOF-1003424,8.75,7.75,0.558683,680.0,"Zr,O,C,H,Br",0.198981,0.698627,1.19824,2.53056,3.97556
hMOF-1004501,7.25,6.75,0.431949,778.6,"Zr,O,C,H,F",0.128899,0.584896,1.11732,3.54607,4.93915
hMOF-7001623,6.75,2.75,0.425627,975.1,"Zr,O,C,H",0.314672,0.840552,1.02791,2.12001,4.06169
hMOF-7002131,8.25,3.75,0.554421,1793.0,"Zr,O,C,N,H",0.147749,0.360038,0.527368,1.48863,4.6951
hMOF-7002539,11.25,9.25,0.667305,1502.0,"Zr,O,C,N,H,Cl",0.126158,0.541232,1.16066,3.18997,7.23636
hMOF-7002807,13.25,11.25,0.823053,3979.6,"Zr,O,C,N,H",0.0521716,0.249457,0.376647,1.53498,5.86842
hMOF-1003954,7.25,5.25,0.415238,563.8,"Zr,O,C,H",0.157337,0.674679,1.07339,2.32738,3.39354
hMOF-1004211,11.75,11.25,0.676559,1280.9,"Zr,O,C,H,Br",0.0796296,0.379941,0.647358,1.96126,5.12658
hMOF-7002609,10.75,8.75,0.664701,1318.3,"Zr,O,C,N,H",0.25955,1.34914,2.23312,5.8718,8.41698
hMOF-7002463,14.25,12.75,0.786203,3818.2,"Zr,O,C,N,H,F",0.0189713,0.119528,0.22119,1.02972,4.22515
hMOF-7003289,16.75,15.75,0.815595,2020.1,"Zr,O,C,N,H,Br",0.0292318,0.144038,0.266118,1.01322,3.23435
hMOF-1003701,7.75,4.75,0.59343,1898.1,"Zr,O,C,N,H",0.0463306,0.195669,0.362286,1.41209,4.8271
hMOF-1004624,8.75,7.25,0.618157,1644.1,"Zr,O,C,H",0.17701,0.808538,1.24571,3.91395,7.93169
hMOF-1003438,9.25,6.75,0.616741,2222.6,"Zr,O,C,H",0.0293514,0.143832,0.287916,1.1911,4.61085
hMOF-7001865,12.75,10.25,0.716383,3055.8,"Zr,O,C,H",0.0166785,0.102629,0.193697,0.67757,3.46608
hMOF-7001271,8.75,6.25,0.391937,722.0,"Zr,O,C,H,N",0.0620234,0.323887,0.585404,2.10203,3.87762
hMOF-1004593,10.75,8.75,0.656282,2426.1,"Zr,O,C,N,H,Cl",0.0409104,0.237776,0.390917,1.72731,5.21708
hMOF-7000190,9.75,8.75,0.554939,937.1,"Zr,O,C,H,Cl",0.191043,0.747577,1.19537,3.31128,5.56075
hMOF-1004280,7.25,3.25,0.544972,1076.1,"Zr,O,C,H,Br",0.0847948,0.433511,0.679161,2.35173,4.31077
hMOF-7000716,6.75,5.75,0.355378,524.0,"Zr,O,C,H,N",0.491923,0.949522,1.292,2.33556,3.41131
hMOF-7000059,7.75,6.75,0.448309,433.9,"Zr,O,C,H",0.630311,1.78844,2.17832,2.9515,3.32073
hMOF-7001664,10.25,9.25,0.63723,1584.2,"Zr,O,C,H,F",0.167057,0.45747,0.661686,2.05854,5.42009
hMOF-7002251,6.75,4.75,0.33774,366.9,"Zr,O,C,N,H,Br",0.062277,0.255764,0.414996,0.978751,1.64291
hMOF-1004564,11.75,10.25,0.679659,1673.2,"Zr,O,C,H",0.131322,0.572018,1.11388,3.64032,8.28532
hMOF-1004401,5.75,3.25,0.422622,475.4,"Zr,O,C,H,Br",0.243239,0.871029,1.28142,2.12328,2.87534
hMOF-7000896,14.25,13.25,0.751833,3170.7,"Zr,O,C,H",0.0552475,0.341147,0.494325,1.82036,6.27495
hMOF-1004435,15.75,14.25,0.709663,2053.7,"Zr,O,C,H,N",0.0332455,0.189626,0.285223,1.41335,4.85933
hMOF-7003280,18.25,17.25,0.87399,3928.1,"Zr,O,C,N,H,F",0.0249928,0.122667,0.262285,0.922193,3.88033
hMOF-7001761,10.75,9.75,0.638243,1590.7,"Zr,O,C,H,Cl",0.0862243,0.39284,0.789884,2.29814,5.93294
hMOF-7000224,10.75,8.25,0.732567,3537.7,"Zr,O,C,H,F",0.0237829,0.122179,0.26343,1.06053,5.39395
hMOF-7003160,10.75,6.75,0.739029,2608.5,"Zr,O,C,N,H",0.0544733,0.271279,0.51579,2.15175,7.02259
hMOF-7002619,7.75,6.25,0.464362,507.9,"Zr,O,C,N,H,Br",0.263445,0.460068,0.688296,1.60592,2.76123
hMOF-7000328,10.75,9.75,0.641753,1853.8,"Zr,O,C,H",0.168359,0.559396,0.869149,2.56585,7.07506
hMOF-7002758,9.75,6.75,0.559935,1205.9,"Zr,O,C,N,H,Cl",0.0810635,0.56538,1.06595,3.22525,5.86625
hMOF-7002671,12.75,11.75,0.778859,3434.0,"Zr,O,C,N,H",0.0415311,0.20496,0.47449,1.75968,6.08392
hMOF-7002406,13.25,11.75,0.796371,2454.0,"Zr,O,C,N,H,Br",0.0213041,0.103953,0.169791,0.67403,2.58074
hMOF-7001339,5.75,2.25,0.165293,210.3,"Zr,O,C,H,N",0.0591331,0.332811,0.586778,1.26744,1.48648
hMOF-1003462,15.75,14.75,0.772017,3509.8,"Zr,O,C,H,N",0.0324047,0.134565,0.340412,1.23563,4.09982
hMOF-7001967,5.75,4.25,0.319869,434.6,"Zr,O,C,N,H",0.362523,1.02578,1.51629,2.42516,3.54897
hMOF-7001604,6.75,2.25,0.298441,494.4,"Zr,O,C,H,N",0.0688629,0.327768,0.620058,1.71369,2.73695
hMOF-1003465,14.25,13.25,0.730668,3637.5,"Zr,O,C,H",0.00720424,0.0419802,0.0865398,0.446485,2.13966
hMOF-1003734,7.75,6.75,0.437977,766.4,"Zr,O,C,H,N",0.448554,0.748451,1.05497,2.81388,4.36966
hMOF-7001253,8.25,7.25,0.54185,686.6,"Zr,O,C,H,N",1.12329,1.87011,2.17607,3.18373,4.25856
hMOF-7000647,8.25,7.25,0.449375,715.9,"Zr,O,C,H",0.120245,0.605845,1.16196,3.04001,4.23489
hMOF-7001632,11.25,8.25,0.787806,4732.1,"Zr,O,C,H",0.0107567,0.0727439,0.150051,0.611994,2.88857
hMOF-7002868,24.25,22.25,0.86862,3970.4,"Zr,O,C,N,H",0.0233076,0.0915682,0.219778,0.717802,3.2467
hMOF-7002841,24.25,22.25,0.884099,4599.5,"Zr,O,C,N,H",0.0172802,0.0778251,0.168385,0.763544,3.31917
hMOF-7000393,7.75,3.25,0.513801,1450.9,"Zr,O,C,H,N",0.0328543,0.159423,0.318903,1.5417,5.43955
hMOF-1003905,11.75,10.75,0.607929,1913.5,"Zr,O,C,N,H",0.0355096,0.124616,0.25618,1.20155,4.61819
hMOF-7000346,5.75,3.75,0.371237,501.7,"Zr,O,C,H,Cl",0.755818,1.47831,1.81078,2.48247,3.01105
hMOF-7001854,6.75,3.75,0.348871,665.9,"Zr,O,C,H",0.217215,0.57931,0.801155,1.69902,3.28776
hMOF-7002433,12.25,11.25,0.704683,2531.3,"Zr,O,C,N,H",0.0406081,0.200085,0.314722,1.33105,4.32872
hMOF-7001213,6.25,5.25,0.334233,491.4,"Zr,O,C,H",0.186572,0.654129,1.28422,2.17513,3.1122
hMOF-7001583,6.75,2.75,0.353578,594.0,"Zr,O,C,H,N",0.0531625,0.236289,0.493018,1.60344,2.92162
hMOF-7003341,23.25,22.25,0.896402,4334.5,"Zr,O,C,N,H",0.0433396,0.193683,0.451525,1.64145,5.28428
hMOF-7002870,24.25,22.25,0.8591,3943.7,"Zr,O,C,N,H",0.0208384,0.0903964,0.17041,0.842465,3.23002
hMOF-7002370,6.75,5.75,0.506658,785.9,"Zr,O,C,N,H,Br",0.0864602,0.33808,0.526121,1.60941,3.70321
hMOF-7001620,9.25,8.25,0.464524,1156.2,"Zr,O,C,H",0.134553,0.446887,0.83661,1.61266,4.49346
hMOF-7003109,15.75,14.25,0.795955,3356.8,"Zr,O,C,N,H,F",0.0361385,0.233957,0.338526,1.59648,5.75897
hMOF-7002211,12.25,10.75,0.691393,2536.3,"Zr,O,C,N,H",0.142696,0.581481,0.877766,2.43064,6.9764
hMOF-7001146,12.25,10.75,0.620395,1889.9,"Zr,O,C,H,F",0.0521559,0.34653,0.635028,2.27654,6.39078
hMOF-1004467,9.75,8.75,0.565707,576.9,"Zr,O,C,H,Br",0.187089,0.874028,1.46008,2.88545,3.94688
hMOF-7001285,3.75,2.25,0.256734,206.7,"Zr,O,C,H,Cl",0.362953,0.632901,0.879598,1.4366,2.09383
hMOF-7002201,12.75,11.25,0.557504,1451.7,"Zr,O,C,N,H",0.0859812,0.475272,0.658145,1.86287,5.32645
hMOF-7002126,8.25,6.75,0.651464,2806.1,"Zr,O,C,N,H",0.0727718,0.259778,0.500674,1.20007,3.78502
hMOF-7001743,10.75,9.75,0.653609,1091.5,"Zr,O,C,H,Br",0.0653096,0.266338,0.534423,1.73654,4.43198
hMOF-1004606,9.75,8.25,0.59947,2086.3,"Zr,O,C,N,H",0.0243575,0.113778,0.215708,0.974382,4.12702
hMOF-7002756,9.75,8.75,0.556573,1415.7,"Zr,O,C,N,H,F",0.33913,0.956298,1.45123,3.04724,6.25107
hMOF-7003249,7.25,4.75,0.351477,638.0,"Zr,O,C,N,H,Cl",0.0355143,0.168816,0.289355,1.1442,3.06937
hMOF-7002288,9.75,7.75,0.613918,2261.0,"Zr,O,C,N,H",0.0256838,0.112355,0.183009,0.863914,3.82527
hMOF-7002158,11.75,10.25,0.676259,2420.0,"Zr,O,C,N,H",0.070713,0.289363,0.540521,1.92289,5.26101
hMOF-7000645,7.75,6.75,0.464611,706.3,"Zr,O,C,H,N",0.184876,0.869111,1.46964,3.3851,4.42413
hMOF-1003499,14.75,13.75,0.741056,2661.0,"Zr,O,C,H,Cl",0.0257559,0.121538,0.246492,0.935442,4.72646
hMOF-7001095,6.75,3.75,0.410697,876.5,"Zr,O,C,H,F",0.543491,1.52765,2.06151,4.22842,5.58069
hMOF-7002262,14.75,13.75,0.741465,3256.2,"Zr,O,C,N,H,F",0.0203368,0.106029,0.2117,0.859656,4.55142
hMOF-7001207,4.75,3.75,0.317178,649.9,"Zr,O,C,H,N",0.0725539,0.282854,0.495065,1.44952,2.85346
hMOF-7001194,7.25,6.25,0.536707,1795.7,"Zr,O,C,N,H",0.0473578,0.215178,0.365238,1.66236,5.06071
hMOF-1004545,10.75,9.25,0.562474,834.0,"Zr,O,C,H,Cl",0.199443,0.865529,1.43133,3.86672,5.64752
hMOF-7003187,14.75,12.75,0.818995,3794.1,"Zr,O,C,N,H",0.0210756,0.0963319,0.233259,1.11195,3.94322
hMOF-7002285,7.75,6.25,0.511875,1108.2,"Zr,O,C,N,H",0.153451,0.596051,1.2081,3.26517,5.61197
hMOF-7001214,7.25,6.25,0.434074,534.1,"Zr,O,C,H",0.581868,1.92326,2.55264,3.20973,4.04303
hMOF-1003507,10.75,8.25,0.738329,3557.5,"Zr,O,C,H,F",0.021864,0.089448,0.165231,0.862147,4.79846
hMOF-7002427,7.25,4.25,0.540646,844.2,"Zr,O,C,N,H,Br",0.145485,0.617484,0.911243,2.42122,4.17585
hMOF-1004568,9.75,8.25,0.694812,2902.0,"Zr,O,C,H,F",0.0401636,0.219857,0.440735,1.47935,5.97444
hMOF-1004289,6.25,5.25,0.28676,182.5,"Zr,O,C,H,Br",0.385988,0.789612,1.00715,1.37446,1.52033
hMOF-1004208,12.25,11.25,0.677077,1976.8,"Zr,O,C,H,F",0.0608858,0.264688,0.51568,1.94135,7.11205
hMOF-7002345,16.75,15.75,0.804832,3644.2,"Zr,O,C,N,H",0.0344064,0.143738,0.304702,1.23956,4.41124
hMOF-7000819,5.75,2.75,0.299023,390.2,"Zr,O,C,H,N",0.0594307,0.259277,0.474046,1.27499,2.6292
hMOF-7001234,7.75,6.75,0.385316,522.6,"Zr,O,C,H,N",0.320703,1.3086,1.75225,2.71516,3.19278
hMOF-7000410,7.25,3.25,0.537138,1396.8,"Zr,O,C,H",0.376448,0.857974,1.20041,3.13254,6.13862
hMOF-7002311,12.75,11.75,0.746478,2565.6,"Zr,O,C,N,H,Cl",0.0268706,0.123675,0.306644,1.19318,5.15598
hMOF-7002865,16.75,14.75,0.756188,3301.1,"Zr,O,C,N,H",0.075812,0.323504,0.574542,1.71387,5.23197
hMOF-7003191,11.25,9.25,0.749561,2246.0,"Zr,O,C,N,H,Br",0.0294489,0.131896,0.209603,1.01122,3.68619
hMOF-7001108,11.75,8.25,0.772051,3862.3,"Zr,O,C,H",0.0166984,0.0911795,0.18932,0.855208,3.32888
hMOF-7001518,5.75,3.75,0.463544,1404.2,"Zr,O,C,H",0.0303553,0.133938,0.255934,1.14967,3.85225
hMOF-7002982,16.75,15.25,0.80841,2765.3,"Zr,O,C,N,H,Br",0.0113753,0.0542468,0.112066,0.470844,2.21363
hMOF-7002649,15.75,14.75,0.764264,2628.7,"Zr,O,C,N,H,F",0.0350882,0.161743,0.382351,1.50776,5.12086
hMOF-7000067,9.25,7.75,0.62313,2105.1,"Zr,O,C,H,Cl",0.0421127,0.183989,0.369576,1.66863,6.83393
hMOF-7001388,11.75,9.25,0.680937,2493.0,"Zr,O,C,H",0.0995906,0.479517,0.790623,3.01696,8.83658
hMOF-7002785,14.25,13.25,0.783765,2677.7,"Zr,O,C,N,H,Br",0.0102926,0.0592134,0.118452,0.498529,2.29469
hMOF-1004166,5.75,3.25,0.330399,185.8,"Zr,O,C,H,Br",0.341607,0.9401,1.26609,1.73874,2.14195
hMOF-1004004,11.25,9.75,0.543075,879.1,"Zr,O,C,H",0.109082,0.632831,1.04139,3.61405,5.58782
hMOF-7001861,14.25,13.75,0.739437,2905.0,"Zr,O,C,H,F",0.0309778,0.193213,0.271696,1.22326,6.43768
hMOF-1003528,18.25,16.25,0.743678,2787.4,"Zr,O,C,H,N",0.0255076,0.103777,0.244827,0.960971,3.66138
hMOF-7002519,12.25,11.25,0.755438,2937.1,"Zr,O,C,N,H",0.0326751,0.123571,0.315761,1.30047,4.63457
hMOF-1004356,9.75,8.25,0.51782,488.3,"Zr,O,C,H,Br",0.14819,0.629622,1.16835,2.36863,3.17184
hMOF-7000696,5.25,2.75,0.281147,428.0,"Zr,O,C,H,N",0.448629,0.72244,0.87746,1.64722,2.59289
hMOF-1003534,8.25,7.25,0.508563,889.6,"Zr,O,C,N,H,Cl",0.138369,0.680627,1.25836,3.46809,5.22732
hMOF-7001486,7.75,2.75,0.450407,511.1,"Zr,O,C,H,Br",0.0954675,0.437221,0.620504,1.68382,2.94247
hMOF-7001310,3.25,1.75,0.113043,1.3,"Zr,O,C,H,Cl",0.0930635,0.139899,0.41323,0.801241,1.26504
hMOF-7003014,15.75,14.25,0.790265,3699.3,"Zr,O,C,N,H",0.017376,0.0786388,0.164179,0.712053,2.88962
hMOF-7000989,6.75,3.25,0.355841,653.9,"Zr,O,C,H,F",0.349345,1.17058,1.28453,2.79744,3.72044
hMOF-7002088,10.25,8.25,0.583693,907.8,"Zr,O,C,N,H,Br",0.0790649,0.301273,0.550216,1.4829,3.22155
hMOF-1003739,11.25,10.25,0.671191,2233.1,"Zr,O,C,H,F",0.0308583,0.204192,0.302403,1.62658,7.48353
hMOF-7002536,10.75,9.75,0.65281,1442.4,"Zr,O,C,N,H,Cl",0.0843761,0.370525,0.687075,2.98734,7.02984
hMOF-7000703,8.75,6.75,0.624692,2457.7,"Zr,O,C,H,F",0.0338701,0.183735,0.447605,1.72339,6.90041
hMOF-1003541,6.75,3.75,0.432928,706.9,"Zr,O,C,N,H",0.594136,1.27766,1.51573,2.97593,4.39369
hMOF-7000090,12.75,12.25,0.699652,2306.3,"Zr,O,C,H",0.0595786,0.286803,0.527957,1.97236,6.96073
hMOF-7000316,9.25,7.25,0.728504,3527.6,"Zr,O,C,H",0.0374718,0.173576,0.364708,1.4408,5.88198
hMOF-7002170,9.25,8.25,0.680632,2766.3,"Zr,O,C,N,H",0.0874247,0.436463,0.9135,2.73012,7.93286
hMOF-1003546,8.25,6.75,0.549342,1808.7,"Zr,O,C,N,H",0.025759,0.139863,0.240665,1.32492,4.59974
hMOF-7000774,7.75,6.75,0.391469,609.9,"Zr,O,C,H",0.0854109,0.425822,0.778955,2.33423,3.46873
hMOF-7002697,13.25,11.75,0.772607,2473.3,"Zr,O,C,N,H,Br",0.0149668,0.0687906,0.111865,0.552768,2.38879
hMOF-1003549,8.25,7.25,0.581182,1856.0,"Zr,O,C,N,H",0.0518055,0.162267,0.338615,1.42986,4.80398
hMOF-7000851,5.75,4.25,0.125738,50.8,"Zr,O,C,H,Br",0.197507,0.258818,0.327634,0.404849,0.433052
hMOF-7002384,8.75,7.75,0.572361,1468.4,"Zr,O,C,N,H",0.0528404,0.239123,0.468694,1.99791,5.56881
hMOF-7000228,13.25,12.25,0.738789,2744.9,"Zr,O,C,H,Cl",0.02663,0.122146,0.233329,1.08185,4.87713
hMOF-7002718,13.25,11.75,0.715928,2423.2,"Zr,O,C,N,H",0.0277864,0.133844,0.284734,1.05858,4.43073
hMOF-7002027,16.25,14.75,0.770196,2034.5,"Zr,O,C,N,H,Br",0.0264024,0.11723,0.233798,0.848219,3.05723
hMOF-1003956,7.25,6.25,0.403388,535.7,"Zr,O,C,H,N",0.201779,0.834701,1.15836,2.44025,3.37335
hMOF-7001118,5.75,3.75,0.465052,549.9,"Zr,O,C,H,F",0.738994,1.82791,2.64261,3.87524,4.61629
hMOF-7001231,7.75,5.75,0.353319,544.9,"Zr,O,C,H,N",0.147556,0.635381,1.12997,2.36564,3.10512
hMOF-1003555,5.75,4.75,0.264735,299.5,"Zr,O,C,N,H",0.276939,0.756506,1.2031,1.93478,2.57572
hMOF-1003841,11.25,9.75,0.510921,719.0,"Zr,O,C,H,Br",0.0527869,0.260004,0.544099,2.03252,3.97031
hMOF-1003792,11.75,10.75,0.663244,1998.9,"Zr,O,C,H,N",0.0551586,0.246041,0.418191,1.73387,5.92753
hMOF-7001866,12.75,11.25,0.704415,2874.9,"Zr,O,C,H",0.0223015,0.118407,0.205524,1.01936,4.21931
hMOF-1003561,9.75,7.75,0.572021,1354.2,"Zr,O,C,N,H",0.129781,0.582444,0.985148,3.19742,6.83313
hMOF-7003337,24.25,22.25,0.889293,3661.9,"Zr,O,C,N,H,Cl",0.0267565,0.143149,0.280303,0.971881,3.7608
hMOF-7001160,7.75,6.25,0.37251,675.4,"Zr,O,C,H,N",0.32781,0.92753,1.17967,2.76922,4.03592
hMOF-7002371,7.75,6.75,0.577506,1562.0,"Zr,O,C,N,H",0.125548,0.56209,1.14672,3.34562,7.12329
hMOF-7002943,9.25,8.25,0.627413,2170.4,"Zr,O,C,N,H",0.170946,0.513459,0.690471,1.87895,5.67102
hMOF-7002600,11.25,9.75,0.746117,2866.1,"Zr,O,C,N,H,F",0.0821949,0.254366,0.464889,1.45782,4.63814
hMOF-7001788,7.75,5.75,0.596979,1459.6,"Zr,O,C,H,N",0.102221,0.478871,0.872738,3.07417,6.47063
hMOF-1003568,10.25,8.75,0.705335,2127.8,"Zr,O,C,N,H,Br",0.0274622,0.0925869,0.186952,0.843718,2.82924
hMOF-7002038,16.25,15.25,0.747692,2774.9,"Zr,O,C,N,H",0.0253546,0.132531,0.250495,1.0713,3.97594
hMOF-7002665,9.75,6.75,0.695949,2445.0,"Zr,O,C,N,H",0.053839,0.294685,0.561756,2.30184,7.30899
hMOF-7002700,13.75,11.75,0.750056,2933.4,"Zr,O,C,N,H",0.0370196,0.172397,0.394269,1.66726,6.00033
hMOF-7001586,7.25,6.75,0.346649,638.8,"Zr,O,C,H",0.0253512,0.13859,0.244535,1.03751,2.80726
hMOF-1003573,13.75,12.25,0.774323,3281.2,"Zr,O,C,N,H",0.0598268,0.227632,0.4723,1.83178,6.31184
hMOF-7001550,10.25,9.25,0.482778,1135.7,"Zr,O,C,H,N",0.022023,0.0948137,0.189464,0.984533,4.14137
hMOF-1003575,15.25,13.25,0.771443,3496.4,"Zr,O,C,N,H",0.0489924,0.294913,0.4602,1.80706,5.94863
hMOF-1003576,14.75,13.75,0.756642,3202.8,"Zr,O,C,N,H",0.0338257,0.16813,0.275373,1.23189,4.39898
hMOF-1003913,9.25,8.75,0.541032,646.1,"Zr,O,C,H,N",0.275702,1.08068,1.97103,3.51219,4.37065
hMOF-1003577,14.75,12.75,0.753562,3257.8,"Zr,O,C,N,H",0.0171588,0.0821557,0.158023,0.685814,3.38136
hMOF-7000801,5.25,1.75,0.140613,73.2,"Zr,O,C,H,Cl",0.309808,0.422639,0.430518,0.55731,0.577046
hMOF-7002303,13.25,12.25,0.661647,2173.1,"Zr,O,C,N,H",0.0741098,0.3096,0.545583,1.85823,5.96383
hMOF-7001880,9.25,8.25,0.582415,1369.4,"Zr,O,C,H",0.169268,0.700072,1.21089,3.19,6.44918
hMOF-7001963,9.75,8.75,0.697062,1437.0,"Zr,O,C,N,H,Cl",0.719913,1.36822,1.68187,2.73949,4.45952
hMOF-7002847,17.75,16.75,0.861879,2706.1,"Zr,O,C,N,H,Br",0.0175112,0.0866002,0.13939,0.583047,2.54678
hMOF-7003321,18.75,17.75,0.84962,3934.5,"Zr,O,C,N,H",0.0232476,0.0956743,0.161036,0.799575,2.9153
hMOF-7001024,9.25,3.75,0.662854,1742.3,"Zr,O,C,H,Cl",0.162754,0.646169,1.15709,3.39565,7.54539
hMOF-7001549,7.75,3.25,0.577818,2066.0,"Zr,O,C,H,N",0.0386118,0.213444,0.376478,1.87285,5.72976
hMOF-7003137,17.25,15.75,0.861739,4279.5,"Zr,O,C,N,H",0.0184489,0.105774,0.195261,0.949333,3.89136
hMOF-7002258,9.25,7.75,0.648567,2211.0,"Zr,O,C,N,H",0.0262704,0.138937,0.254193,1.10349,3.97427
hMOF-7001318,5.75,4.75,0.164255,156.2,"Zr,O,C,H,N",0.0753597,0.196394,0.410577,0.850293,1.10164
hMOF-7001316,6.25,4.25,0.166664,120.7,"Zr,O,C,H",0.22674,0.529799,0.652397,0.823764,1.02734
hMOF-7003360,14.75,13.75,0.838145,3803.5,"Zr,O,C,N,H",0.159563,0.523655,0.778392,2.17055,6.34445
hMOF-1003964,8.75,7.25,0.537589,1232.2,"Zr,O,C,H",0.0629043,0.299591,0.575796,2.32908,5.77941
hMOF-7002750,9.75,5.75,0.662843,3209.8,"Zr,O,C,N,H",0.0257045,0.149375,0.231785,1.00762,4.04164
hMOF-7001633,15.75,14.25,0.778365,3697.1,"Zr,O,C,H",0.0184932,0.0952985,0.176324,0.873792,3.65494
hMOF-7000179,12.25,10.75,0.714897,1336.6,"Zr,O,C,H,Br",0.0475682,0.235631,0.441728,1.70416,4.93752
hMOF-7001846,6.75,5.75,0.31974,534.7,"Zr,O,C,H,Cl",0.0872688,0.412635,0.699726,1.65137,2.63915
hMOF-1004302,5.25,4.25,0.265656,159.4,"Zr,O,C,H",0.810279,1.10678,1.25512,1.47282,1.5072
hMOF-7003173,14.25,12.75,0.810113,3593.1,"Zr,O,C,N,H",0.0191591,0.0996271,0.190491,0.90083,3.85916
hMOF-7002190,12.75,11.75,0.739942,3261.6,"Zr,O,C,N,H",0.0173854,0.0991487,0.192158,0.823887,3.46418
hMOF-1004611,9.25,7.75,0.501484,744.2,"Zr,O,C,H,F",0.218421,0.936239,1.3652,3.21144,4.48021
hMOF-7000205,9.75,8.75,0.518615,1017.9,"Zr,O,C,H",0.0901141,0.431472,0.738742,2.55233,5.5279
hMOF-7003211,9.75,8.75,0.608895,1508.3,"Zr,O,C,N,H,F",0.151589,0.612718,0.978424,2.86559,6.57034
hMOF-7002282,9.25,6.25,0.619187,1459.6,"Zr,O,C,N,H,Br",0.0340233,0.190396,0.29127,1.00056,3.04097
hMOF-7000898,13.75,12.75,0.715843,3292.9,"Zr,O,C,H,N",0.0212879,0.0981483,0.216554,0.957417,3.64758
